year,month,day,hour,minute,Temperature,Precipitation - Tipping Bucket,Precipitation - Weighing,Solar - Incoming,Solar - Outgoing,Wind Speed - Average 4.4,Wind Speed - Gust 4.4,Wind Speed - Average 2.0,Wind Speed - Gust 2.0,Wind Direction,RH,Pressure,Soil Moisture - 5 cm,Soil Moisture - 10 cm,Soil Moisture - 20 cm,Battery,Dew Point                                                                    
2016,4,1,11,0,3.60133,0,-9999.90039,173.13333,34.93333,8.10667,14.74,5.36,12.08667,286,90.84666,100.37934,0.39007,-9999.90039,0.3242,4.368,2.24933
2016,4,1,11,15,3.67733,0,-9999.90039,195.60001,39.66667,7.98667,15.95333,5.43333,12.63333,274,89.12,100.38333,0.39011,-9999.90039,0.3242,4.37267,2.05267
2016,4,1,11,30,4.11133,0,-9999.90039,399.66666,81.93333,6.89333,13.12,4.64,10.29333,265,88.78666,100.36065,0.39011,-9999.90039,0.3242,4.38067,2.43067
2016,4,1,11,45,4.80333,0,-9999.90039,294,61.4,7.06,12.76,5.30667,10.76667,248,85.7,100.364,0.38979,-9999.90039,0.32425,4.38067,2.61533
2016,4,1,12,0,4.83533,0,-9999.90039,330.93332,67.4,8.17333,15.04,6.03333,12.52,309,83.16,100.35999,0.38969,-9999.90039,0.3242,4.37267,2.22533
2016,4,1,12,15,4.63867,0,-9999.90039,220.46666,45.73333,7.74,14.68667,5.37333,11.96667,271,81.56667,100.36466,0.38965,-9999.90039,0.3242,4.372,1.75867
2016,4,1,12,30,4.55933,0,-9999.90039,270.26666,55.06667,8.78667,15.64667,6.46,13.05333,314,81.50667,100.39468,0.38969,-9999.90039,0.32425,4.374,1.67267
2016,4,1,12,45,4.568,0,-9999.90039,231.8,47.4,8.05333,14.2,5.73333,11.62,278,81.25333,100.424,0.38965,-9999.90039,0.32425,4.378,1.63867
2016,4,1,13,0,4.33733,0,-9999.90039,251.93333,51.8,8.66,16.5,6.15333,13.66667,285,81.41334,100.44865,0.38965,-9999.90039,0.3242,4.366,1.44
2016,4,1,13,15,4.13533,0,-9999.90039,259.53333,53.46667,9.69333,17.22,7.21333,14.14,265,81.53334,100.46599,0.3896,-9999.90039,0.32425,4.368,1.262
2016,4,1,13,30,3.93333,0,-9999.90039,226.13333,46.8,9.73333,17.94,7.08,14.21333,277,83.10667,100.49599,0.3896,-9999.90039,0.32436,4.37467,1.32933
2016,4,1,13,45,3.68333,0,-9999.90039,186.2,39.6,7.74667,14.37333,5.37333,11.72667,270,84.50668,100.51868,0.38965,-9999.90039,0.32425,4.36933,1.31867
2016,4,1,14,0,3.654,0,-9999.90039,195.53334,40.53333,8.16667,14.32667,5.79333,12.28667,263,83.21333,100.55334,0.3896,-9999.90039,0.3242,4.37667,1.07467
2016,4,1,14,15,3.59467,0,-9999.90039,255.46666,53.26667,9.02,16.07333,6.52667,14.62667,278,81.49333,100.57933,0.3896,-9999.90039,0.32431,4.37,0.726
2016,4,1,14,30,3.67533,0,-9999.90039,257.13333,53.2,11.5,20.06667,8.65333,16.8,284,78.32,100.58732,0.3896,-9999.90039,0.3242,4.37733,0.25867
2016,4,1,14,45,3.83467,0,-9999.90039,305.06668,64.06667,8.47333,17.40667,6.40667,13.18,274,78.3,100.59999,0.3896,-9999.90039,0.32457,4.366,0.41
2016,4,1,15,0,4.01533,0,-9999.90039,320.33334,67.2,11.25333,19.94,8.42,15.28,258,77.2,100.60599,0.3896,-9999.90039,0.32431,4.38,0.39
2016,4,1,15,15,4.09,0,-9999.90039,322.53333,68.2,9.01333,16.56667,6.47333,13.48667,270,77.24667,100.59598,0.3896,-9999.90039,0.32447,4.37,0.47
2016,4,1,15,30,4.37867,0,-9999.90039,321.13333,68.2,8.93333,18.01333,7.13333,15.22667,291,75.48,100.57399,0.3896,-9999.90039,0.32425,4.37933,0.43
2016,4,1,15,45,4.62133,0,-9999.90039,340.79999,72.53333,7.44667,15.11333,5.31333,11.59333,295,74.48666,100.554,0.3896,-9999.90039,0.32431,4.374,0.48533
2016,4,1,16,0,4.922,0,-9999.90039,362.53333,79.4,8.24,15.46667,5.72667,12.63333,279,73.34,100.55467,0.3896,-9999.90039,0.32425,4.37133,0.55733
2016,4,1,16,15,4.552,0,-9999.90039,249.53334,54.33333,9.8,18.98667,7.62667,15.47333,282,73.58667,100.562,0.38955,-9999.90039,0.3242,4.36733,0.24667
2016,4,1,16,30,4.78,0,-9999.90039,291.60001,65.93333,8.82,16.37333,6.23333,13.05333,300,72.05333,100.57066,0.3896,-9999.90039,0.32425,4.38,0.176
2016,4,1,16,45,4.648,0,-9999.90039,224.46666,49.46667,8.34,15.05333,6.10667,12.75333,279,72.80666,100.60066,0.38941,-9999.90039,0.32431,4.37267,0.19333
2016,4,1,17,0,4.80067,0,-9999.90039,239.8,54.73333,7.44667,14.20667,5.06667,11.01333,312,72.40666,100.61533,0.38955,-9999.90039,0.3242,4.37467,0.26467
2016,4,1,17,15,5.73867,0,-9999.90039,347.79999,84.33334,7.50667,14.69333,5.24667,11.92,257,68.84,100.63534,0.38955,-9999.90039,0.32431,4.368,0.46667
2016,4,1,17,30,5.44,0,-9999.90039,247.46666,59.66667,8.11333,14.75333,5.67333,11.67333,275,68.94666,100.67268,0.38955,-9999.90039,0.32431,4.378,0.20467
2016,4,1,17,45,5.402,0,-9999.90039,205.06667,48.53333,8.72,15.58667,5.72667,12.82667,277,69.84,100.67934,0.38951,-9999.90039,0.32431,4.372,0.34467
2016,4,1,18,0,5.266,0,-9999.90039,124.46667,29.06667,6.28667,12.4,3.8,9.56667,298,70.06667,100.66801,0.3896,-9999.90039,0.3242,4.362,0.25867
2016,4,1,18,15,4.972,0,-9999.90039,93.4,21.06667,5.48667,11.2,2.82667,8.11333,267,70.93333,100.69398,0.3896,-9999.90039,0.32431,4.38067,0.148
2016,4,1,18,30,5.28733,0,-9999.90039,106.66666,27.73333,4.58667,10.04,2.28,7.19333,288,71.38,100.70265,0.3896,-9999.90039,0.3242,4.36333,0.53667
2016,4,1,18,45,5.62467,0,-9999.90039,89.46667,26.6,2.82667,7.01333,1.14,4.76667,256,70.46666,100.69468,0.3896,-9999.90039,0.32431,4.36133,0.68267
2016,4,1,19,0,5.08733,0,-9999.90039,37,9.73333,1.56667,5.56,0.78,3.61333,263,71.25333,100.68134,0.3896,-9999.90039,0.32425,4.38067,0.31933
2016,4,1,19,15,4.374,0,-9999.90039,13.06667,2.2,1.74,5.31333,0.48,3,272,73.65333,100.674,0.3896,-9999.90039,0.32425,4.34867,0.088
2016,4,1,19,30,3.95267,0,-9999.90039,6.6,1.13333,0.06,0.96,0,0.54,326,75.56666,100.66668,0.3896,-9999.90039,0.3242,4.332,0.032
2016,4,1,19,45,3.53667,0,-9999.90039,1.66667,1,0,0,0,0,289,76.93333,100.66069,0.38923,-9999.90039,0.3242,4.32667,-0.12333
2016,4,1,20,0,3.23733,0,-9999.90039,1,1,0,0,0,0,289,77.99332,100.69666,0.38955,-9999.90039,0.32411,4.314,-0.22733
2016,4,1,20,15,2.656,0,-9999.90039,1,1,0,0,0,0,289,79.24667,100.72933,0.3896,-9999.90039,0.32425,4.318,-0.57333
2016,4,1,20,30,2.19333,0,-9999.90039,1,1,0,0,0,0,289,80.72,100.77268,0.3896,-9999.90039,0.3242,4.30933,-0.77267
2016,4,1,20,45,1.98533,0,-9999.90039,1,1,0,0,0,0,289,82.24001,100.78934,0.38969,-9999.90039,0.3242,4.30667,-0.72333
2016,4,1,21,0,1.64133,0,-9999.90039,1,1,0,0,0,0,289,83.72667,100.78333,0.38997,-9999.90039,0.3242,4.296,-0.81333
2016,4,1,21,15,1.27867,0,-9999.90039,1,1,0,0,0,0,289,85.06667,100.77668,0.39007,-9999.90039,0.3242,4.298,-0.95333
2016,4,1,21,30,1.15733,0,-9999.90039,1,1,0,0,0,0,289,86.25333,100.78001,0.39025,-9999.90039,0.3242,4.294,-0.882
2016,4,1,21,45,0.89867,0,-9999.90039,1,1,0,0,0,0,289,87.20667,100.77134,0.3903,-9999.90039,0.32415,4.29733,-0.98733
2016,4,1,22,0,0.47067,0,-9999.90039,1,1,0,0,0,0,289,88.00001,100.75534,0.39035,-9999.90039,0.32425,4.28867,-1.28533
2016,4,1,22,15,0.22467,0,-9999.90039,1,1,0,0,0,0,289,88.84666,100.72265,0.39041,-9999.90039,0.32425,4.286,-1.402
2016,4,1,22,30,0.01,0,-9999.90039,1,1,0,0,0,0,289,89.48,100.68934,0.39035,-9999.90039,0.3242,4.28267,-1.51467
2016,4,1,22,45,-0.00267,0,-9999.90039,1,1,0,0,0,0,289,90.03334,100.672,0.39062,-9999.90039,0.3242,4.28533,-1.446
2016,4,1,23,0,0.10333,0,-9999.90039,1,1,0,0,0,0,289,90.46666,100.66068,0.39067,-9999.90039,0.32415,4.28067,-1.27267
2016,4,1,23,15,-0.016,0,-9999.90039,1,1,0,0,0,0,289,90.84,100.64001,0.39073,-9999.90039,0.3242,4.28,-1.34
2016,4,1,23,30,-0.062,0,-9999.90039,1,1,0,0,0,0,289,91.17334,100.618,0.39089,-9999.90039,0.32415,4.27467,-1.332
2016,4,1,23,45,0.02467,0,-9999.90039,1,1,0,0,0,0,289,91.51332,100.59865,0.3911,-9999.90039,0.32421,4.276,-1.19533
2016,4,2,0,0,0.134,0,-9999.90039,1,1,0,0,0,0,289,91.78667,100.56668,0.39105,-9999.90039,0.32415,4.27267,-1.04667
2016,4,2,0,15,0.55067,0,-9999.90039,1,1,0,0,0,0,264,92.03999,100.55268,0.3911,-9999.90039,0.3242,4.27333,-0.59333
2016,4,2,0,30,0.74,0,-9999.90039,1,1,0,0,0,0,264,92.13999,100.54333,0.39115,-9999.90039,0.32416,4.27,-0.392
2016,4,2,0,45,0.932,0,-9999.90039,1,1,0.3,1.08,0,0.24,209,92.16665,100.52334,0.39115,-9999.90039,0.32425,4.274,-0.19667
2016,4,2,1,0,1.292,0,-9999.90039,1,1,1.74,4.58,0.12,1.5,215,92.22666,100.50867,0.39129,-9999.90039,0.32431,4.26667,0.16933
2016,4,2,1,15,1.7,0,-9999.90039,1,1,4.7,8.12667,1.74,4.82,206,91.98668,100.48064,0.39119,-9999.90039,0.32425,4.268,0.53733
2016,4,2,1,30,1.90533,0,-9999.90039,1,1,4.86667,9.1,1.74,5.72667,211,91.96,100.478,0.39124,-9999.90039,0.32431,4.26533,0.73533
2016,4,2,1,45,2.03,0,-9999.90039,1,1,7.93333,12.34,4.39333,9.26,204,92.38665,100.44469,0.39147,-9999.90039,0.32431,4.26667,0.92333
2016,4,2,2,0,1.99933,0,-9999.90039,1,1,9.22,13.54,5.90667,10.66,219,92.92001,100.42001,0.3918,-9999.90039,0.32436,4.26533,0.97467
2016,4,2,2,15,1.868,0,-9999.90039,1,1,8.53333,13.06,5.06,9.68667,216,93.27334,100.38867,0.39171,-9999.90039,0.32441,4.26733,0.89533
2016,4,2,2,30,1.86933,0,-9999.90039,1,1,8.9,12.94,5.5,9.98,225,93.55998,100.34732,0.39156,-9999.90039,0.32436,4.26467,0.94067
2016,4,2,2,45,1.98467,0,-9999.90039,1,1,6.34667,10.40667,3.18667,6.84,225,93.32667,100.31934,0.3918,-9999.90039,0.32431,4.266,1.02067
2016,4,2,3,0,2.124,0,-9999.90039,1,1,5.48667,10.22667,2.53333,7.96667,234,92.16667,100.31998,0.39171,-9999.90039,0.32441,4.26467,0.98667
2016,4,2,3,15,2.384,0,-9999.90039,1,1,7.06,12.1,4.02667,9.14,254,88.97334,100.32132,0.39175,-9999.90039,0.32457,4.26533,0.754
2016,4,2,3,30,2.15933,0,-9999.90039,1,1,6.44667,12.53333,3.72667,9.98667,256,88.33334,100.30534,0.3918,-9999.90039,0.32436,4.26467,0.43067
2016,4,2,3,45,1.832,0,-9999.90039,1,1,7.18667,15,4.46667,11.6,239,89.79333,100.29933,0.3918,-9999.90039,0.32436,4.26467,0.33467
2016,4,2,4,0,0.87933,0,-9999.90039,1,1,8.96,16.62,6.46667,14.57333,281,91.38667,100.31998,0.39175,-9999.90039,0.32452,4.26333,-0.36467
2016,4,2,4,15,0.164,0,-9999.90039,1,1,11.44,18.68,8.40667,16.31333,305,92.8,100.32865,0.39175,-9999.90039,0.32452,4.26467,-0.866
2016,4,2,4,30,-0.59133,0,-9999.90039,1,1,13.6,20.96,10.22667,17.46,324,94.22666,100.328,0.3918,-9999.90039,0.32436,4.26333,-1.40867
2016,4,2,4,45,-1.07933,0,-9999.90039,1,1,12.04,18.42667,8.66,14.86667,329,95.24,100.33598,0.3918,-9999.90039,0.32467,4.264,-1.74933
2016,4,2,5,0,-1.05133,0,-9999.90039,1,1,6.14667,11.54,3.5,8.76,329,95.74001,100.32932,0.39175,-9999.90039,0.32462,4.26267,-1.65267
2016,4,2,5,15,-1.358,0,-9999.90039,1,1,10.04,17.46667,7.25333,14.98667,282,96.13334,100.31002,0.3918,-9999.90039,0.32452,4.26333,-1.89933
2016,4,2,5,30,-1.55733,0,-9999.90039,1,1,8.96667,14.32667,6.16,11.73333,329,96.46,100.28533,0.3918,-9999.90039,0.32447,4.26067,-2.05267
2016,4,2,5,45,-1.74133,0,-9999.90039,1,1,5,9.32,2.58667,7.14,333,96.52666,100.27402,0.39152,-9999.90039,0.32436,4.26267,-2.22733
2016,4,2,6,0,-1.72267,0,-9999.90039,1,1,6.27333,11.74,3.66667,8.46667,310,96.55999,100.27468,0.39157,-9999.90039,0.32441,4.25867,-2.20467
2016,4,2,6,15,-1.92333,0,-9999.90039,1,1,6.16,12.04,3.79333,10.1,312,96.12001,100.27535,0.39133,-9999.90039,0.32462,4.25933,-2.46733
2016,4,2,6,30,-2.228,0,-9999.90039,1,1,5.48,11.31333,2.95333,8.89333,319,94.87333,100.28401,0.39185,-9999.90039,0.32467,4.25667,-2.94467
2016,4,2,6,45,-2.436,0,-9999.90039,3,1.33333,2.4,6.71333,1.2,5.32,282,91.35332,100.30801,0.3918,-9999.90039,0.32472,4.25533,-3.65933
2016,4,2,7,0,-2.53067,0,-9999.90039,13.06667,5.2,3.00667,7.31333,1.92,6.04,254,88.54,100.30934,0.3918,-9999.90039,0.32483,4.26067,-4.168
2016,4,2,7,15,-1.96133,0,-9999.90039,70.6,24,2.34,5.91333,1.08,4.16,267,87.60667,100.31335,0.39166,-9999.90039,0.32499,4.29733,-3.744
2016,4,2,7,30,-1.97467,0,-9999.90039,46.33333,19.26667,1.98,4.88667,0.84,3.49333,275,87.22667,100.30533,0.39119,-9999.90039,0.32478,4.342,-3.81533
2016,4,2,7,45,-1.958,0,-9999.90039,61.73333,26.8,1.68,5.13333,0.54,3.37333,268,87.17334,100.31068,0.39152,-9999.90039,0.32495,4.394,-3.808
2016,4,2,8,0,-1.79133,0,-9999.90039,96.93333,41.4,1.56,5.41333,0.3,2.7,251,86.74667,100.30466,0.39189,-9999.90039,0.32504,4.35667,-3.71133
2016,4,2,8,15,-1.6,0,-9999.90039,138.86667,58.4,3.13333,7.18667,1.74,5.61333,244,86.81333,100.32866,0.39189,-9999.90039,0.32519,4.378,-3.51333
2016,4,2,8,30,-1.35333,0,-9999.90039,205.53334,85.4,4.69333,9.44667,2.65333,7.86,250,86.42666,100.324,0.3918,-9999.90039,0.32518,4.38733,-3.32667
2016,4,2,8,45,-0.75733,0,-9999.90039,331.79999,130.46666,5.36667,10.40667,3.3,7.99333,257,83.24,100.30667,0.39189,-9999.90039,0.32519,4.38,-3.24667
2016,4,2,9,0,-0.558,0,-9999.90039,385.33334,137.46666,4.70667,10.34667,3.18,8.71333,284,79.84666,100.29868,0.3918,-9999.90039,0.32528,4.37267,-3.606
2016,4,2,9,15,-0.274,0.4,-9999.90039,454.39999,139.33333,6.42667,11.86,4.75333,10.10667,302,77.80001,100.28934,0.3918,-9999.90039,0.32533,4.37867,-3.67333
2016,4,2,9,30,-0.234,0,-9999.90039,338.46667,89.86667,5.43333,11.19333,3.84,9.2,258,78.26668,100.29268,0.3918,-9999.90039,0.32528,4.382,-3.55667
2016,4,2,9,45,-0.052,0,-9999.90039,444.86667,107.86667,5.97333,11.25333,4.08667,9.26667,272,77.70667,100.28934,0.3918,-9999.90039,0.32528,4.38,-3.47667
2016,4,2,10,0,0.26133,0,-9999.90039,500.86667,111.86667,7.43333,13.18667,5.36667,11.25333,275,76.54665,100.27534,0.3918,-9999.90039,0.32528,4.36933,-3.37267
2016,4,2,10,15,0.63667,0,-9999.90039,624.59998,133.60001,5.07333,10.04667,3.36667,8.35333,278,76.17333,100.24065,0.3918,-9999.90039,0.32528,4.38067,-3.07467
2016,4,2,10,30,1.18667,0,-9999.90039,613.73334,130.26666,8.82667,13.60667,6.28667,11.36,270,75.85999,100.22132,0.39166,-9999.90039,0.32542,4.36933,-2.59733
2016,4,2,10,45,1.34,0,-9999.90039,592.46667,125.06667,5.05333,9.68,4.08667,9.14667,267,73.48,100.21598,0.39166,-9999.90039,0.32533,4.384,-2.87933
2016,4,2,11,0,0.764,0,-9999.90039,178.93333,38.86666,6.70667,12.39333,4.7,9.92,254,74.31334,100.20332,0.39119,-9999.90039,0.32523,4.36267,-3.28
2016,4,2,11,15,0.982,0,-9999.90039,438.60001,93.06667,7.25333,12.28,5.72667,10.78,261,74.27334,100.19666,0.39124,-9999.90039,0.32523,4.38667,-3.08
2016,4,2,11,30,1.19667,0,-9999.90039,407.86667,86.73333,5.17333,10.41333,3.12,8.18,265,73.75333,100.16067,0.39078,-9999.90039,0.32533,4.38667,-2.96667
2016,4,2,11,45,1.494,0,-9999.90039,312.93332,66.93333,5.72667,10.27333,4.16,8.76667,291,73.16666,100.11866,0.39099,-9999.90039,0.32542,4.38133,-2.784
2016,4,2,12,0,1.03933,0,-9999.90039,313.86667,67.4,8.40667,13.84667,6.7,12.04667,219,76.39333,100.09332,0.3911,-9999.90039,0.32519,4.368,-2.646
2016,4,2,12,15,0.88067,0,-9999.90039,279.46667,59.4,8.28,14.20667,5.61333,10.94667,251,80.44666,100.074,0.39099,-9999.90039,0.32528,4.386,-2.10467
2016,4,2,12,30,-0.48333,0,-9999.90039,117.66666,30.33333,7.38,14.02,5.91333,11.91333,261,87.82667,100.088,0.39094,-9999.90039,0.32528,4.37267,-2.25933
2016,4,2,12,45,-0.892,0.4,-9999.90039,395.53333,124.26667,8.29333,14.32,6.81333,12.7,284,91.68667,100.09266,0.39099,-9999.90039,0.32533,4.36933,-2.07867
2016,4,2,13,0,0.08867,0,-9999.90039,706.33331,153.53334,7.07333,12.51334,5.80667,10.88667,351,92.76001,100.04601,0.3911,-9999.90039,0.32523,4.38733,-0.94667
2016,4,2,13,15,0.57067,0,-9999.90039,417.20001,90.2,4.92667,9.02667,3.78667,7.44667,261,93.17333,100.01133,0.3911,-9999.90039,0.32547,4.386,-0.40667
2016,4,2,13,30,1.052,0,-9999.90039,451,96.26667,7.8,13.96667,6.26,12.28,246,89.53334,100,0.39078,-9999.90039,0.32551,4.37533,-0.482
2016,4,2,13,45,1.76667,0,-9999.90039,544.73334,115.4,6.59333,13,5.3,11.26,279,80.90001,99.98132,0.39036,-9999.90039,0.32551,4.37067,-1.16333
2016,4,2,14,0,2.52867,0,-9999.90039,635.66669,136.26666,5.43333,10.58667,4.45333,9.27333,289,76.12001,99.94202,0.3903,-9999.90039,0.32551,4.388,-1.25133
2016,4,2,14,15,3.058,0,-9999.90039,539.66669,116.93333,7.07333,13.34667,5.62,11.96667,295,72.57334,99.89734,0.3903,-9999.90039,0.32547,4.38667,-1.38733
2016,4,2,14,30,2.57,0,-9999.90039,330.06668,70.53333,7.50667,13.24,5.90667,11.54,327,71.90666,99.87267,0.3903,-9999.90039,0.32556,4.368,-1.98333
2016,4,2,14,45,2.354,0,-9999.90039,140.2,30.06667,4.08667,9.43333,3.18667,7.74,279,69.81333,99.85132,0.38997,-9999.90039,0.32542,4.36467,-2.58933
2016,4,2,15,0,2.14933,0,-9999.90039,169.26666,35.46667,4.76667,10.16667,3.96,8.82,314,69.81333,99.83333,0.38997,-9999.90039,0.32505,4.37667,-2.78333
2016,4,2,15,15,1.904,0,-9999.90039,110.13333,23.6,6.57333,11.5,5.54,10.05333,326,71.52666,99.81667,0.38974,-9999.90039,0.325,4.37333,-2.69467
2016,4,2,15,30,1.406,0,-9999.90039,125.46667,26.6,7.26,11.98,5.66667,9.93333,314,74.51333,99.80799,0.38988,-9999.90039,0.32505,4.37,-2.62667
2016,4,2,15,45,0.646,0.2,-9999.90039,129.93333,27.46667,4.52,8.46667,3.74,7.2,347,78.78,99.80334,0.38979,-9999.90039,0.325,4.36,-2.61533
2016,4,2,16,0,-0.01,0.2,-9999.90039,95.66666,21.4,1.38,3.2,1.26,3.18667,320,83.78667,99.798,0.38983,-9999.90039,0.325,4.382,-2.426
2016,4,2,16,15,-0.10467,0,-9999.90039,70.8,15.8,3,5.37333,2.4,4.87333,202,87.20667,99.79468,0.39002,-9999.90039,0.325,4.38467,-1.97867
2016,4,2,16,30,-0.35,0,-9999.90039,42.33333,11.6,0.54,2.76,0.3,1.68,194,89.93999,99.79001,0.39016,-9999.90039,0.325,4.358,-1.8
2016,4,2,16,45,-0.42667,0,-9999.90039,22.06667,17.13333,0.6,2.58,0.48,2.04,289,91.46,99.78734,0.3903,-9999.90039,0.325,4.34533,-1.65067
2016,4,2,17,0,-0.672,0,-9999.90039,22.6,28.53333,3.18,6.47333,2.4,5.86667,314,92.22667,99.79601,0.3903,-9999.90039,0.32495,4.33067,-1.782
2016,4,2,17,15,-0.83333,0,-9999.90039,21.6,31.93333,2.88667,5.98,1.8,4.58667,329,92.60667,99.80334,0.3903,-9999.90039,0.32505,4.33067,-1.88267
2016,4,2,17,30,-0.85133,0,-9999.90039,19.26667,32.53333,1.92667,4.52,1.08,2.47333,345,92.86668,99.814,0.39041,-9999.90039,0.32505,4.32067,-1.866
2016,4,2,17,45,-1.13,0,-9999.90039,21.93333,38.6,4.76667,9.2,3.96667,8.39334,344,93.03999,99.82732,0.3903,-9999.90039,0.32505,4.322,-2.11667
2016,4,2,18,0,-1.21667,0,-9999.90039,22.73333,39.06667,1.5,4.20667,0.84,3.30667,345,93.24667,99.83199,0.39035,-9999.90039,0.32505,4.314,-2.174
2016,4,2,18,15,-1.096,0,-9999.90039,20.4,35.46667,1.92,5.12,1.62,4.4,333,93.51999,99.83066,0.39035,-9999.90039,0.325,4.316,-2.01133
2016,4,2,18,30,-1.29,0.2,-9999.90039,12.33333,21.73333,4.38667,8.55333,3.48,8.18667,344,93.69334,99.81734,0.3903,-9999.90039,0.32495,4.298,-2.17933
2016,4,2,18,45,-1.57133,0,-9999.90039,9,16.33333,5.84667,9.93333,5,9.49333,355,93.99332,99.83067,0.39051,-9999.90039,0.325,4.296,-2.41667
2016,4,2,19,0,-1.81533,0,-9999.90039,5.4,10.06667,4.82,8.96,4.16,8.17333,351,94.19334,99.86667,0.39078,-9999.90039,0.32505,4.29067,-2.63133
2016,4,2,19,15,-1.98467,0,-9999.90039,2.4,4.4,7.2,12.58,5.92,10.72,347,94.46,99.88934,0.39073,-9999.90039,0.325,4.28733,-2.762
2016,4,2,19,30,-2.15,0,-9999.90039,1.13333,1.66667,5.90667,10.53333,4.76,9.54667,343,94.66666,99.89067,0.39016,-9999.90039,0.32514,4.28333,-2.89867
2016,4,2,19,45,-1.98267,0,-9999.90039,1,1,8.3,13.78667,6.94667,12.22667,331,94.89333,99.91136,0.39051,-9999.90039,0.32514,4.28267,-2.69733
2016,4,2,20,0,-1.99533,0,-9999.90039,1,1,13.78667,21.70667,11.07333,19.58,352,95.12,99.96067,0.39073,-9999.90039,0.32499,4.27733,-2.67867
2016,4,2,20,15,-2.666,0,-9999.90039,1,1,14.26,21.94,10.39333,17.28,344,95.25334,100.02669,0.39073,-9999.90039,0.325,4.27667,-3.32867
2016,4,2,20,30,-2.62933,0,-9999.90039,1,1,9.60667,15,6.46667,11.30667,345,95.53999,100.07732,0.3911,-9999.90039,0.32509,4.27333,-3.25467
2016,4,2,20,45,-2.74067,0,-9999.90039,1,1,11.79333,17.22667,8.41333,13.54,343,95.74,100.13401,0.3911,-9999.90039,0.32519,4.27467,-3.33533
2016,4,2,21,0,-2.966,0,-9999.90039,1,1,11.08,16.60667,8.05333,13.36,350,95.98667,100.18066,0.39109,-9999.90039,0.32523,4.27067,-3.52267
2016,4,2,21,15,-3.076,0,-9999.90039,1,1,14.92,23.51333,11.18667,18.68,343,96.27334,100.22866,0.39115,-9999.90039,0.32519,4.27267,-3.594
2016,4,2,21,30,-3.154,0,-9999.90039,1,1,13.48667,20.96667,10.65333,17.21333,345,96.46667,100.26001,0.3911,-9999.90039,0.32519,4.26667,-3.64733
2016,4,2,21,45,-3.124,0,-9999.90039,1,1,13.42,20.24,10.53333,16.66667,345,95.96667,100.29067,0.3911,-9999.90039,0.32523,4.268,-3.68733
2016,4,2,22,0,-3.20267,0,-9999.90039,1,1,15.29333,23.45333,12.28,20.18,338,91.89333,100.32999,0.3911,-9999.90039,0.32514,4.26533,-4.34333
2016,4,2,22,15,-3.65,0,-9999.90039,1,1,17.16,25.27333,13.54,21.21333,327,91.92001,100.37333,0.39115,-9999.90039,0.32523,4.26533,-4.77733
2016,4,2,22,30,-3.868,0,-9999.90039,1,1,14.08,22.52667,11.12667,18.62,347,93.16666,100.40536,0.39115,-9999.90039,0.32519,4.264,-4.81467
2016,4,2,22,45,-3.734,0,-9999.90039,1,1,14.74,25.8,11.92,22.00666,334,92.86667,100.43333,0.39119,-9999.90039,0.32533,4.264,-4.726
2016,4,2,23,0,-3.796,0,-9999.90039,1,1,18.96667,29.50666,15.22667,24.96,333,84.76,100.47466,0.3911,-9999.90039,0.32509,4.262,-5.99267
2016,4,2,23,15,-4.132,0,-9999.90039,1,1,14.94,24.59333,12.1,20.12,329,81.55999,100.51468,0.39115,-9999.90039,0.32519,4.26133,-6.818
2016,4,2,23,30,-4.354,0,-9999.90039,1,1,14.21333,23.80667,11.86667,20.01333,323,78.83334,100.55466,0.3911,-9999.90039,0.32519,4.25867,-7.47733
2016,4,2,23,45,-4.656,0,-9999.90039,1,1,13.96,23.93333,11.07333,20.86,305,77.05999,100.58665,0.39115,-9999.90039,0.32519,4.25867,-8.06733
2016,4,3,0,0,-4.758,0,-9999.90039,1,1,13.05333,24.36,10.52667,21.09333,327,76.23333,100.61332,0.39115,-9999.90039,0.32523,4.254,-8.30533
2016,4,3,0,15,-4.99267,0,-9999.90039,1,1,9.20667,19.58667,7.49333,17.05334,295,75.06667,100.63134,0.39124,-9999.90039,0.32533,4.25333,-8.72733
2016,4,3,0,30,-5.128,0,-9999.90039,1,1,11.30667,21.03333,9.13333,18.51334,293,75.43999,100.65002,0.39138,-9999.90039,0.32537,4.25,-8.79533
2016,4,3,0,45,-5.31533,0,-9999.90039,1,1,11.02,19.81333,9.26667,17.03333,293,77.81333,100.674,0.39143,-9999.90039,0.32542,4.25,-8.588
2016,4,3,1,0,-5.746,0,-9999.90039,1,1,11.60667,22.18,9.08,18.43333,272,87.22666,100.69534,0.39129,-9999.90039,0.32547,4.24933,-7.538
2016,4,3,1,15,-5.88,0,-9999.90039,1,1,11.32,20.00666,9.14667,17.7,265,89.48668,100.71598,0.3911,-9999.90039,0.32542,4.248,-7.33933
2016,4,3,1,30,-5.97467,0,-9999.90039,1,1,12.03333,22.60667,9.74667,19.99334,277,91.67332,100.73399,0.39129,-9999.90039,0.32556,4.248,-7.12133
2016,4,3,1,45,-6.24533,0,-9999.90039,1,1,16.32,26.94666,13.65333,25.26,326,92.38665,100.77468,0.39138,-9999.90039,0.32542,4.248,-7.28867
2016,4,3,2,0,-6.49733,0,-9999.90039,1,1,15.52,24.25333,13,21.58,327,93.02666,100.79733,0.39152,-9999.90039,0.32565,4.248,-7.45
