Array Identifier,Year,Julian Day,Time,Logger Battery Voltage,Net Radiometer,Incoming Shortwave Radiation,Reflected Shortwave Radiation,Relative Humidity,Ambient Air Temperature,Barometric Pressure,Wind Direction,Wind Speed,Wind Speed at Rain Gauge,Spare Three,Belfort Rain Gauge,Sonic Range Sensor for Snow Depth,Shallow Soil Temperature,Medium Depth Soil Temperature,Deep Soil Temperature,Shallow Soil Moisture,Medium Depth Soil Moisture,Deep Soil Moisture,Precipitation (GeoNor),Spare Two,Precipitation (Tipping Bucket),Driving Precipitation Count (South),Driving Precipitation Count (East),Driving Precipitation Count (North),Driving Precipitation Count (West),D4,D3,Driving Precipitation Total (South),Driving Precipitation Total (East),Driving Precipitation Total (North),Driving Precipitation Total (West)
111,2010,286,1145,13.637,-999.9,250.671,51.712,88.934,13.345,101.619,174.626,1.292,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1200,13.637,-999.9,250.665,51.711,86.572,13.594,101.619,246.272,1.383,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1215,13.632,-999.9,289.234,51.712,83.131,14.012,101.602,217.312,1.7,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1230,13.626,-999.9,353.501,64.639,80.904,14.75,101.568,272.646,1.608,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1245,13.61,-999.9,597.737,109.886,80.972,14.92,101.551,244.811,1.95,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1300,13.593,-999.9,340.635,64.637,79.622,15.42,101.524,202.748,0.733,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1315,13.577,-999.9,610.508,122.797,76.653,16.049,101.497,316.289,1.45,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1330,13.563,-999.9,237.762,45.238,74.479,15.427,101.479,293.628,2.35,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1345,13.573,-999.9,96.388,19.387,75.752,15.091,101.478,259.415,1.333,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1400,13.205,-999.9,83.537,12.925,74.542,14.761,101.47,275.265,1.475,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1415,13.131,-999.9,57.835,12.925,77.188,14.657,101.462,245.447,1.408,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1430,13.022,-999.9,38.56,0,77.327,14.564,101.455,245.528,1.925,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1445,12.962,-999.9,25.708,0,79.217,14.464,101.447,220.378,1.192,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1500,12.94,-999.9,25.709,0,80.567,14.469,101.439,235.325,0.767,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1515,12.934,-999.9,38.563,6.464,80.837,14.621,101.448,250.512,1.458,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1530,12.945,-999.9,51.417,12.927,79.69,14.643,101.439,233.289,0.758,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1545,12.901,-999.9,25.71,0,80.364,14.601,101.44,227.372,0.25,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1600,12.89,-999.9,25.709,0,82.051,14.432,101.448,245.29,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1615,12.885,-999.9,12.855,0,83.131,14.285,101.457,302.684,0.617,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1630,12.874,-999.9,12.855,0,83.941,14.159,101.449,354.09,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1645,12.868,-999.9,12.855,0,88.192,13.792,101.432,354.042,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1700,12.863,-999.9,12.855,0,89.676,13.49,101.432,352.058,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1715,12.858,-999.9,0,0,92.043,13.49,101.431,352.082,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1730,12.847,-999.9,0,0,94.341,13.188,101.431,352.065,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1745,12.843,-999.9,0,0,94.751,12.909,101.432,352.109,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1800,12.837,-999.9,0,0,97.385,12.589,101.44,352.112,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1815,12.832,-999.9,0,0,99.409,12.27,101.448,279.909,0.708,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1830,12.826,-999.9,0,0,0.1,12.087,101.442,31.387,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1845,12.815,-999.9,0,0,0.1,11.925,101.452,352.453,0.233,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1900,12.812,-999.9,0,0,0.1,11.752,101.454,21.901,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1915,12.801,-999.9,0,0,0.1,11.641,101.437,344.048,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1930,12.796,-999.9,0,0,0.1,11.559,101.428,224.382,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,1945,12.79,-999.9,0,0,0.1,11.599,101.429,220.908,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2000,12.785,-999.9,0,0,0.1,11.62,101.429,220.932,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2015,12.779,-999.9,0,0,0.1,11.601,101.429,331.853,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2030,12.774,-999.9,0,0,0.1,11.611,101.438,234.063,0.433,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2045,12.768,-999.9,0,0,0.1,11.56,101.42,242.449,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2100,12.763,-999.9,0,0,0.1,11.551,101.421,242.402,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2115,12.757,-999.9,0,0,0.1,11.419,101.387,328.953,0.25,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2130,12.752,-999.9,0,0,0.1,11.328,101.395,258.456,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2145,12.741,-999.9,0,0,0.1,11.368,101.395,244.99,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2200,12.735,-999.9,0,0,0.1,11.378,101.378,244.99,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2215,12.73,-999.9,0,0,0.1,11.47,101.344,110.034,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2230,12.724,-999.9,0,0,0.1,11.268,101.353,290.59,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2245,12.719,-999.9,0,0,0.1,11.187,101.344,354.593,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2300,12.713,-999.9,0,0,0.1,11.166,101.327,354.593,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2315,12.702,-999.9,0,0,0.1,11.137,101.301,0.048,0.467,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2330,12.697,-999.9,0,0,0.1,11.177,101.309,308.202,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2345,12.691,-999.9,0,0,0.1,11.167,101.31,295.981,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,286,2400,12.68,-999.9,0,0,0.1,11.107,101.233,2.804,0.692,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,15,12.675,-999.9,0,0,0.1,11.016,101.233,323.538,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,30,12.664,-999.9,0,0,0.1,11.025,101.216,39.633,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,45,12.653,-999.9,0,0,0.1,11.006,101.207,14.665,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,100,12.647,-999.9,0,0,0.1,11.005,101.207,324.448,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,115,12.636,-999.9,0,0,0.1,10.985,101.19,0.096,0.458,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,130,12.631,-999.9,0,0,0.1,10.866,101.182,352.7,1.567,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,145,12.62,-999.9,0,0,0.1,10.795,101.165,24.729,1.4,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,200,12.609,-999.9,0,0,0.1,10.584,101.165,353.802,1.675,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,215,12.603,-999.9,0,0,0.1,10.325,101.165,341.653,1.533,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,230,12.592,-999.9,0,0,0.1,10.155,101.165,328.956,1.467,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,245,12.587,-999.9,0,0,0.1,9.987,101.207,347.5,2.242,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,300,12.576,-999.9,0,0,0.1,9.8,101.199,335.636,2.192,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,315,12.571,-999.9,0,0,0.1,9.514,101.165,340.543,1.967,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,330,12.567,-999.9,0,0,0.1,9.276,101.139,1.965,2.408,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,345,12.561,-999.9,0,0,0.1,9.355,101.114,33.242,2.342,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,400,12.556,-999.9,0,0,108.02,9.148,101.114,31.661,2.942,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,415,12.551,-999.9,0,0,108.02,8.678,101.122,1.51,2.208,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,430,12.546,-999.9,0,0,108.227,8.464,101.123,352.498,2.142,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,445,12.541,-999.9,0,0,108.434,8.592,101.131,4.746,2.675,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,500,12.54,-999.9,0,0,108.43,8.3,101.142,345.483,2.283,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,515,12.534,-999.9,0,0,108.427,8.027,101.15,0.048,2.65,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,530,12.529,-999.9,0,0,108.428,7.764,101.16,0.048,1.458,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,545,12.524,-999.9,0,0,108.569,7.745,101.162,21.476,1.45,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,600,12.524,-999.9,0,0,108.563,7.628,101.161,0.048,0.742,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,615,12.519,-999.9,0,0,108.506,7.569,101.152,0.048,0.3,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,630,12.514,-999.9,0,0,108.71,7.765,101.11,55.683,1.742,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,645,12.514,-999.9,0,0,108.575,7.783,101.085,105.182,0.992,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,700,12.508,-999.9,0,0,108.305,7.686,101.102,2.972,1.142,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,715,12.508,-999.9,6.431,0,108.44,7.597,101.11,34.134,1.2,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,730,12.503,-999.9,12.863,0,108.373,7.607,101.128,44.92,0.617,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,745,12.519,-999.9,25.727,0,108.305,7.705,101.162,309.336,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,800,12.558,-999.9,38.591,6.468,108.373,7.785,101.171,346.658,0.683,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,815,12.618,-999.9,51.454,12.937,108.373,8.028,101.162,311.23,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,830,12.723,-999.9,70.745,12.936,108.17,8.087,101.161,346.466,0.633,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,845,12.849,-999.9,70.743,12.936,108.099,8.176,101.169,0.216,1.317,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,900,12.843,-999.9,83.612,12.937,108.369,8.508,101.179,303.339,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,915,13.019,-999.9,135.054,25.871,108.364,8.873,101.161,205.511,0.508,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,930,13.09,-999.9,115.762,25.871,108.025,9.278,101.152,333.609,1.333,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,945,13.118,-999.9,70.734,12.934,0.1,9.107,101.124,352.667,3.192,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1000,12.986,-999.9,70.73,12.933,0.1,9.126,101.132,0.072,2.317,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1015,13.3,-999.9,173.604,32.332,0.1,9.203,101.122,340.734,3.417,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1030,13.634,-999.9,263.628,51.732,0.1,9.886,101.106,20.517,2.175,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1045,13.347,-999.9,173.601,32.331,93.433,10.114,101.097,9.467,2.867,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1100,13.44,-999.9,192.889,38.797,91.539,10.35,101.079,16.535,2.692,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1115,13.406,-999.9,186.459,38.797,90.45,10.479,101.088,28.755,2.458,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1130,13.34,-999.9,160.739,32.331,92.204,10.688,101.096,351.766,1.317,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1145,13.411,-999.9,160.738,25.865,86.466,10.705,101.096,22.596,2.283,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1200,13.175,-999.9,83.583,12.932,88.289,10.543,101.096,0.671,2.808,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1215,13.378,-999.9,186.455,38.797,86.804,10.743,101.096,314.145,2.458,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1230,13.697,-999.9,237.887,45.262,86.669,10.833,101.07,334.44,3.3,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1245,13.675,-999.9,302.18,58.194,84.644,11.134,101.053,350.615,2.992,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1300,13.675,-999.9,276.461,51.727,83.969,11.325,101.036,344.949,4.233,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1315,13.657,-999.9,482.184,90.52,83.218,11.904,101.035,343.102,2.617,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1330,13.64,-999.9,276.417,51.719,77.479,12.096,101.024,311.892,2.858,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1345,13.64,-999.9,353.518,71.106,75.587,11.924,100.989,340.444,4.367,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1400,13.64,-999.9,546.335,109.889,74.371,12.191,100.98,354.523,4.833,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1415,13.644,-999.9,224.961,51.712,69.709,11.499,100.971,345.454,2.275,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1430,13.638,-999.9,584.897,135.745,69.506,12.426,100.963,326.84,3.6,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1445,13.627,-999.9,469.204,109.889,72.539,12.663,100.954,348.487,3.033,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
