Date,Time,"Temperature (S-THB 10510805:10502491-1), *C","RH (S-THB 10510805:10502491-2), %","Dew Point (S-THB 10510805:10502491-3), *C","Solar Radiation (S-LIB 10510805:10473504-1), W/m^2","Solar Radiation (S-LIB 10510805:10501164-1), W/m^2","Pressure (S-BPB 10510805:10502703-1), kPa","Water Content (S-SMC 10510805:10510598-1), m^3/m^3","2 m wind speed (S-WSA 10510805:10493567-1), km/h","2 m wind gust (S-WSA 10510805:10493567-2), km/h","Wind Direction (S-WDA 10510805:10493536-1), *","Battery (U30 BATTERY 10510805:10510805-B), V","Tipping Bucket (S-UCD 10510805:10465969-1), mm","Precipitation (Weighing) (S-UCD 10510805:10930065-1), mm","Precipitation (Weighing) (S-UCD 10510805:10930065-1), mm","4 m wind speed (S-WCA 10510805:0-1), km/h","4 m wind gust (S-WCA 10510805:0-2), km/h","Precipitation (Weighing) (S-UCD 10510805:10930065-1), mm","4 m wind gust (S-WCA 10510805:0-2), units","4 m wind speed (S-WCA 10510805:0-1), units","Gust Speed (S-WCA 10510805:0-2), m/s","Wind Speed (S-WCA 10510805:0-1), m/s","Scaled Series (S-UCD 10510805:10930065-1), mm","Counts (S-UCD 10510805:10930065-1), #","Counts (S-UCD 10510805:10930065-1), #","4.4 m wind gust (S-WSA 10510805:10490898-2), km/h","4.4 m wind speed (S-WSA 10510805:10490898-1), km/h","Water Content (S-SMC 10510805:10510595-1), m^3/m^3","Scaled Series (S-UCD 10510805:10465969-1), mm"
2020-07-08,12:46:00,32.534,53.95333333,22.028,963.5333333,105.8666667,101.692,0.1681,4.273333333,9.266666667,234.4,4.378666667,0,0,,,,,,,,,,,,,,,
2020-07-08,13:01:00,32.30733333,53.36,21.63866667,1054,116.5333333,101.692,0.1681,4.68,9.693333333,286.0666667,4.374,0,0,,,,,,,,,,,,,,,
2020-07-08,13:16:00,32.38,54.04,21.91133333,763.9333333,126.8666667,101.6786667,0.1681,2.946666667,7.853333333,235,4.343333333,0,0,,,,,,,,,,,,,,,
2020-07-08,13:31:00,31.86733333,54.85333333,21.68066667,787.3333333,135.5333333,101.678,0.1681,4.693333333,9.313333333,225.0666667,4.381333333,0,0,,,,,,,,,,,,,,,
2020-07-08,13:46:00,32.01333333,53.87333333,21.522,527.4666667,149.1333333,101.6666667,0.1681,3.853333333,7.8,230.1333333,4.348,0,0,,,,,,,,,,,,,,,
2020-07-08,14:01:00,31.91133333,54.66,21.66266667,699,160.6666667,101.6426667,0.168046667,4.04,7.613333333,250.7333333,4.386666667,0,0,,,,,,,,,,,,,,,
2020-07-08,14:16:00,31.57733333,54.84666667,21.406,600.2666667,165.4666667,101.648,0.1681,7.693333333,14.07333333,222.3333333,4.36,0,0,,,,,,,,,,,,,,,
2020-07-08,14:31:00,29.21533333,57.26,19.91266667,402.4,169.6666667,101.6506667,0.1681,8.766666667,14.62666667,211.7333333,4.363333333,0,0,,,,,,,,,,,,,,,
2020-07-08,14:46:00,29.94,57.37333333,20.62466667,438.8,177.6,101.626,0.16824,4.333333333,8.766666667,165.5333333,4.372,0,0,,,,,,,,,,,,,,,
2020-07-08,15:01:00,29.51066667,59.21333333,20.73533333,335.2666667,183.4666667,101.5933333,0.168146667,3.36,7.186666667,149.4666667,4.35,0,0,,,,,,,,,,,,,,,
2020-07-08,15:16:00,29.45866667,61.28,21.25,224.4666667,189.3333333,101.576,0.168146667,3.733333333,8.233333333,187.4666667,4.363333333,0,0,,,,,,,,,,,,,,,
2020-07-08,15:31:00,27.62,66.24666667,20.752,169.4,192.4,101.572,0.168146667,2.58,6.82,201.3333333,4.375333333,0.2,0.2,,,,,,,,,,,,,,,
2020-07-08,15:46:00,26.472,73.77333333,21.43533333,152.8,190.1333333,101.574,0.168146667,3.06,6.646666667,195.2,4.353333333,0.2,0.2,,,,,,,,,,,,,,,
2020-07-08,16:01:00,26.74066667,73.49333333,21.63066667,334.5333333,194.6666667,101.5686667,0.1681,1.98,5.726666667,179.7333333,4.374,0,0,,,,,,,,,,,,,,,
2020-07-08,16:16:00,27.17866667,72.7,21.87466667,249.1333333,199.7333333,101.556,0.16824,3.313333333,6.946666667,174.0666667,4.363333333,0,0,,,,,,,,,,,,,,,
2020-07-08,16:31:00,27.70266667,73.99333333,22.67066667,250.8666667,202.2,101.5526667,0.168566667,0.48,2.04,212.3333333,4.348666667,0,0,,,,,,,,,,,,,,,
2020-07-08,16:46:00,27.52733333,74.08666667,22.52266667,302.8,199.2,101.5533333,0.169126667,1.56,3.68,219,4.362,1.4,1.4,,,,,,,,,,,,,,,
2020-07-08,17:01:00,29.90666667,75.78,25.19466667,615.4666667,202.6,101.554,0.169453333,0.3,1.74,219.6,4.380666667,0,0,,,,,,,,,,,,,,,
2020-07-08,17:16:00,30.38866667,73.76,25.20466667,522.8,200.5333333,101.5426667,0.1695,0.96,3.666666667,147.2666667,4.362,0.2,0.2,,,,,,,,,,,,,,,
2020-07-08,17:31:00,30.1,69.64,23.966,424.5333333,205.5333333,101.5106667,0.1695,2.28,5.24,199.4,4.366,0,0,,,,,,,,,,,,,,,
2020-07-08,17:46:00,30.348,68.04,23.81133333,361.2666667,203.1333333,101.5273333,0.1695,1.38,4.213333333,186.5333333,4.378666667,0,0,,,,,,,,,,,,,,,
2020-07-08,18:01:00,29.48066667,69.22666667,23.276,278.2,199.5333333,101.5326667,0.1695,0.48,2.286666667,167.7333333,4.350666667,0,0,,,,,,,,,,,,,,,
2020-07-08,18:16:00,29.39933333,68.12,22.92666667,310.4,198.6,101.5373333,0.169546667,4.893333333,10.1,201.4,4.372,0,0,,,,,,,,,,,,,,,
2020-07-08,18:31:00,27.60733333,70.61333333,21.80866667,215.7333333,194.4,101.5166667,0.169686667,6.28,10.89333333,211.0666667,4.354,0,0,,,,,,,,,,,,,,,
2020-07-08,18:46:00,28.75066667,70.12,22.78733333,284,195.4666667,101.4926667,0.169546667,3.54,7.14,211.6666667,4.366,0,0,,,,,,,,,,,,,,,
2020-07-08,19:01:00,28.452,69.52,22.362,150.3333333,189.5333333,101.4866667,0.169546667,3.966666667,7.566666667,215.8,4.362,0,0,,,,,,,,,,,,,,,
2020-07-08,19:16:00,28.282,70.08,22.33,74.66666667,185.0666667,101.4773333,0.1695,1.92,4.94,219.6,4.368666667,0,0,,,,,,,,,,,,,,,
2020-07-08,19:31:00,28.51333333,70.22666667,22.58466667,83.66666667,182.8,101.468,0.169873333,3.066666667,6.346666667,218.4666667,4.348666667,0,0,,,,,,,,,,,,,,,
2020-07-08,19:46:00,28.74266667,69.86666667,22.718,111.6666667,174.9333333,101.462,0.170106667,0.9,2.64,211.6,4.37,0,0,,,,,,,,,,,,,,,
2020-07-08,20:01:00,27.922,71.14,22.23066667,39.26666667,167.4,101.4666667,0.169826667,1.56,4.286666667,211.2,4.34,0,0,,,,,,,,,,,,,,,
2020-07-08,20:16:00,26.926,73.80666667,21.88,22.73333333,166.8,101.466,0.16978,0.12,0.78,244,4.346666667,0,0,,,,,,,,,,,,,,,
2020-07-08,20:31:00,25.98866667,76.72,21.60933333,15.93333333,161,101.4726667,0.1695,0,0.48,244,4.338666667,0,0,,,,,,,,,,,,,,,
2020-07-08,20:46:00,25.52533333,78.47333333,21.53066667,8.8,156.3333333,101.486,0.1695,0,0,244,4.31,0,0,,,,,,,,,,,,,,,
2020-07-08,21:01:00,25.104,79.78666667,21.39133333,2.533333333,145.2,101.5126667,0.1695,0.06,0.72,243,4.28,0,0,,,,,,,,,,,,,,,
2020-07-08,21:16:00,25.27466667,80.86,21.77733333,1,136.8666667,101.534,0.169733333,0.18,0.96,219.9333333,4.259333333,0,0,,,,,,,,,,,,,,,
2020-07-08,21:31:00,24.58666667,81.46666667,21.22933333,1,127.6666667,101.5593333,0.169966667,0.42,0.84,239,4.249333333,0,0,,,,,,,,,,,,,,,
2020-07-08,21:46:00,24.12333333,83.34,21.146,1,117.8666667,101.586,0.170153333,0.36,1.56,264.6666667,4.240666667,0,0,,,,,,,,,,,,,,,
2020-07-08,22:01:00,23.64933333,84.54,20.916,1,102.8,101.6153333,0.170153333,0,0,299,4.229333333,0,0,,,,,,,,,,,,,,,
2020-07-08,22:16:00,23.466,85.75333333,20.96933333,1,93.2,101.6273333,0.169733333,0.06,0.48,299,4.227333333,0,0,,,,,,,,,,,,,,,
2020-07-08,22:31:00,22.88733333,86.98,20.63133333,1,84.33333333,101.646,0.169546667,0.12,0.42,299,4.223333333,0,0,,,,,,,,,,,,,,,
2020-07-08,22:46:00,22.67933333,88.38,20.68733333,1,73.33333333,101.654,0.16964,0,0.24,299,4.221333333,0,0,,,,,,,,,,,,,,,
2020-07-08,23:01:00,22.42933333,89.35333333,20.61733333,1,51.06666667,101.6753333,0.1695,0.06,0.48,299,4.220666667,0,0,,,,,,,,,,,,,,,
2020-07-08,23:16:00,22.28466667,90.17333333,20.624,1,36.46666667,101.6553333,0.1695,0,0.06,299,4.218,0,0,,,,,,,,,,,,,,,
2020-07-08,23:31:00,22.048,90.79333333,20.49933333,1,32.13333333,101.626,0.169453333,0,0,299,4.218,0,0,,,,,,,,,,,,,,,
2020-07-08,23:46:00,21.99133333,91.37333333,20.54733333,1,26,101.6366667,0.1695,0.3,0.9,299,4.219333333,0,0,,,,,,,,,,,,,,,
2020-07-09,0:01:00,21.50733333,91.85333333,20.15066667,1,17.93333333,101.65,0.169406667,0.24,0.96,299,4.216,0,0,,,,,,,,,,,,,,,
2020-07-09,0:16:00,21.48733333,92.28666667,20.20866667,1,13.26666667,101.6506667,0.16936,0,0.36,299,4.215333333,0,0,,,,,,,,,,,,,,,
2020-07-09,0:31:00,21.19866667,92.62,19.98133333,1,10.2,101.6533333,0.169033333,0,0,299,4.217333333,0,0,,,,,,,,,,,,,,,
2020-07-09,0:46:00,21.184,93.04,20.042,1,5.266666667,101.648,0.169033333,0,0.36,299,4.215333333,0,0,,,,,,,,,,,,,,,
2020-07-09,1:01:00,20.966,93.28,19.86533333,1,1.2,101.6386667,0.1688,0,0,299,4.215333333,0,0,,,,,,,,,,,,,,,
2020-07-09,1:16:00,20.56333333,93.62666667,19.524,1,1,101.632,0.1688,0,0,299,4.216,0,0,,,,,,,,,,,,,,,
2020-07-09,1:31:00,20.66733333,93.93333333,19.68133333,1,1,101.6246667,0.1688,0,0,299,4.214,0,0,,,,,,,,,,,,,,,
2020-07-09,1:46:00,20.438,94.16666667,19.494,1,1,101.6306667,0.1688,0.12,0.66,299,4.213333333,0,0,,,,,,,,,,,,,,,
2020-07-09,2:01:00,20.48066667,94.45333333,19.58266667,1,1,101.626,0.1688,0.06,0.54,299,4.212666667,0,0,,,,,,,,,,,,,,,
2020-07-09,2:16:00,20.194,94.68666667,19.33933333,1,1,101.628,0.1688,0,0.06,299,4.213333333,0,0,,,,,,,,,,,,,,,
2020-07-09,2:31:00,19.91466667,94.86666667,19.09333333,1,1,101.6373333,0.1688,0.18,0.6,299,4.210666667,0,0,,,,,,,,,,,,,,,
2020-07-09,2:46:00,19.75733333,95.1,18.974,1,1,101.63,0.1688,0.3,0.66,299,4.208666667,0,0,,,,,,,,,,,,,,,
2020-07-09,3:01:00,19.54333333,95.26,18.79,1,1,101.6253333,0.1688,0,0.36,299,4.21,0,0,,,,,,,,,,,,,,,
2020-07-09,3:16:00,19.43733333,95.45333333,18.71466667,1,1,101.6206667,0.1688,0,0,299,4.206,0,0,,,,,,,,,,,,,,,
2020-07-09,3:31:00,19.57133333,95.62666667,18.87933333,1,1,101.6313333,0.168753333,0,0.06,299,4.205333333,0,0,,,,,,,,,,,,,,,
2020-07-09,3:46:00,19.118,95.75333333,18.44933333,1,1,101.628,0.168613333,0,0.18,299,4.204,0,0,,,,,,,,,,,,,,,
2020-07-09,4:01:00,19.03666667,95.92666667,18.396,1,1,101.6313333,0.168146667,0.24,0.48,299,4.204666667,0,0,,,,,,,,,,,,,,,
2020-07-09,4:16:00,19.026,96.01333333,18.40066667,1,1,101.6293333,0.16838,0.12,0.36,299,4.202,0,0,,,,,,,,,,,,,,,
2020-07-09,4:31:00,18.93333333,96.19333333,18.33866667,1,1,101.628,0.168286667,0,0,299,4.2,0,0,,,,,,,,,,,,,,,
2020-07-09,4:46:00,18.55533333,96.25333333,17.96933333,1,1,101.6406667,0.1681,0.12,0.42,299,4.2,0,0,,,,,,,,,,,,,,,
2020-07-09,5:01:00,18.42666667,96.38666667,17.86533333,1,1,101.648,0.1681,0,0,299,4.196666667,0,0,,,,,,,,,,,,,,,
2020-07-09,5:16:00,18.29666667,96.54,17.76066667,1,1,101.6626667,0.1681,0,0.06,299,4.196,0,0,,,,,,,,,,,,,,,
2020-07-09,5:31:00,18.18333333,96.62,17.66066667,1.133333333,1,101.68,0.1681,0,0,299,4.196,0,0,,,,,,,,,,,,,,,
2020-07-09,5:46:00,17.82,96.68,17.30933333,3.8,1,101.6913333,0.1681,0,0.18,299,4.194666667,0,0,,,,,,,,,,,,,,,
2020-07-09,6:01:00,17.724,96.80666667,17.234,8.066666667,1,101.7086667,0.1681,0.06,0.24,299,4.195333333,0,0,,,,,,,,,,,,,,,
2020-07-09,6:16:00,17.93466667,96.94666667,17.46666667,18.8,1,101.726,0.1681,0,0.42,298.7333333,4.206666667,0,0,,,,,,,,,,,,,,,
2020-07-09,6:31:00,18.31466667,96.96666667,17.848,27.33333333,1,101.7533333,0.1681,0.06,0.48,298.0666667,4.248,0,0,,,,,,,,,,,,,,,
2020-07-09,6:46:00,18.94866667,96.98666667,18.484,81.86666667,1,101.754,0.1681,0.06,0.48,298.0666667,4.302,0,0,,,,,,,,,,,,,,,
2020-07-09,7:01:00,20.192,96.64666667,19.66666667,168.4666667,1,101.7573333,0.1681,0,0,298,4.376666667,0,0,,,,,,,,,,,,,,,
2020-07-09,7:16:00,21.582,95.78,20.90466667,206,1,101.7493333,0.1681,0,0,298,4.376666667,0,0,,,,,,,,,,,,,,,
2020-07-09,7:31:00,22.71933333,95.48,21.99,247.4,1,101.744,0.168146667,0,0.06,298,4.363333333,0,0,,,,,,,,,,,,,,,
2020-07-09,7:46:00,23.864,94.86,23.02,288.5333333,1,101.7393333,0.16838,0,0,298,4.391333333,0,0,,,,,,,,,,,,,,,
2020-07-09,8:01:00,25.43066667,93.00666667,24.24533333,332.7333333,1,101.7326667,0.1688,0,0.06,298,4.36,0,0,,,,,,,,,,,,,,,
2020-07-09,8:16:00,25.93,85.37333333,23.31,382.3333333,1,101.722,0.168566667,1.2,3.12,121,4.378,0,0,,,,,,,,,,,,,,,
2020-07-09,8:31:00,26.662,78.91333333,22.72466667,430.0666667,1,101.722,0.168146667,1.26,3.486666667,130.1333333,4.386,0,0,,,,,,,,,,,,,,,
2020-07-09,8:46:00,27.23733333,76.16666667,22.69866667,475.5333333,1,101.7153333,0.16814,2.58,4.993333333,137.0666667,4.366666667,0,0,,,,,,,,,,,,,,,
2020-07-09,9:01:00,27.754,73.51333333,22.61066667,517.5333333,1,101.728,0.168706667,2.64,5.106666667,130.1333333,4.373333333,0,0,,,,,,,,,,,,,,,
2020-07-09,9:16:00,28.732,71.12666667,23.00266667,556.8666667,1,101.7253333,0.16824,1.08,2.64,110,4.367333333,0,0,,,,,,,,,,,,,,,
2020-07-09,9:31:00,29.60066667,68.20666667,23.142,595.9333333,1,101.7173333,0.168333333,1.56,3.906666667,125,4.359333333,0,0,,,,,,,,,,,,,,,
2020-07-09,9:46:00,29.99133333,66.52666667,23.10066667,631.1333333,1,101.7,0.16838,2.28,5.18,167.8666667,4.369333333,0,0,,,,,,,,,,,,,,,
2020-07-09,10:01:00,29.67466667,64.65333333,22.32933333,666.4666667,2.066666667,101.686,0.168146667,2.88,6.166666667,194.0666667,4.35,0,0,,,,,,,,,,,,,,,
2020-07-09,10:16:00,30.81533333,62.53333333,22.85466667,703.6666667,5.333333333,101.688,0.1681,1.74,4.52,182.2,4.379333333,0,0,,,,,,,,,,,,,,,
2020-07-09,10:31:00,30.24733333,61.37333333,22.012,740.6,7.6,101.6886667,0.1681,3.606666667,6.893333333,162.7333333,4.372,0,0,,,,,,,,,,,,,,,
2020-07-09,10:46:00,30.19333333,62.85333333,22.356,771.0666667,12.6,101.678,0.1681,4.813333333,8.826666667,203.8666667,4.347333333,0,0,,,,,,,,,,,,,,,
2020-07-09,11:01:00,30.766,61.93333333,22.65066667,807.2666667,21.2,101.676,0.1681,3.6,7.633333333,191.4,4.385333333,0,0,,,,,,,,,,,,,,,
2020-07-09,11:16:00,31.246,61.05333333,22.86466667,847.4666667,48.26666667,101.6666667,0.1681,3.96,8.173333333,172.8,4.376666667,0,0,,,,,,,,,,,,,,,
2020-07-09,11:31:00,31.32133333,60.24666667,22.71666667,886.2,66.26666667,101.6606667,0.1681,4.933333333,9.58,174.9333333,4.342666667,0,0,,,,,,,,,,,,,,,
2020-07-09,11:46:00,31.562,58.21333333,22.37666667,921.6666667,77.66666667,101.662,0.1681,4.633333333,9.326666667,212.2666667,4.383333333,0,0,,,,,,,,,,,,,,,
2020-07-09,12:01:00,31.35333333,57.4,21.95066667,973.3333333,91.46666667,101.6786667,0.168046667,6.22,11.73333333,200.1333333,4.376666667,0,0,,,,,,,,,,,,,,,
2020-07-09,12:16:00,32.09333333,56.35333333,22.33666667,1013.466667,103.3333333,101.6926667,0.1681,4.633333333,9.42,212.4666667,4.35,0,0,,,,,,,,,,,,,,,
2020-07-09,12:31:00,31.76933333,55.74666667,21.85533333,1011,114.4666667,101.688,0.1681,5.973333333,11.53333333,213.3333333,4.378,0,0,,,,,,,,,,,,,,,
2020-07-09,12:46:00,32.10533333,55.51333333,22.098,1028.266667,122.6666667,101.6493333,0.1681,4.7,9.493333333,167,4.371333333,0,0,,,,,,,,,,,,,,,
2020-07-09,13:01:00,32.59933333,54.36666667,22.214,1043.333333,130.9333333,101.6213333,0.1681,4.086666667,9.2,178.2666667,4.358,0,0,,,,,,,,,,,,,,,
2020-07-09,13:16:00,32.662,53.62,22.04533333,1045,138.8,101.6293333,0.1681,5.44,11.54,194.9333333,4.364666667,0,0,,,,,,,,,,,,,,,
2020-07-09,13:31:00,33.01133333,52.16666667,21.914,931.6,143.6,101.6206667,0.1681,5.546666667,10.82666667,207.8,4.375333333,0,0,,,,,,,,,,,,,,,
2020-07-09,13:46:00,32.43333333,52.64,21.52933333,979.0666667,152.8666667,101.6066667,0.1681,6.22,12.15333333,210.2,4.36,0,0,,,,,,,,,,,,,,,
2020-07-09,14:01:00,33.376,51.94666667,22.182,962,161.0666667,101.5886667,0.1681,5.133333333,11.24,223.4,4.361333333,0,0,,,,,,,,,,,,,,,
2020-07-09,14:16:00,33.60133333,50.41333333,21.894,910.8,165.8666667,101.568,0.1681,6.053333333,11.6,204.4666667,4.376666667,0,0,,,,,,,,,,,,,,,
2020-07-09,14:31:00,33.024,50.12666667,21.26733333,897.2666667,172,101.5626667,0.1681,6.706666667,11.90666667,211.0666667,4.363333333,0,0,,,,,,,,,,,,,,,
2020-07-09,14:46:00,33.60533333,49.72666667,21.67533333,724.8,176.9333333,101.5633333,0.1681,5.74,11.05333333,184.9333333,4.358,0,0,,,,,,,,,,,,,,,
2020-07-09,15:01:00,33.006,50.24,21.292,647.0666667,182.0666667,101.558,0.168146667,6.033333333,12.28,225.7333333,4.380666667,0,0,,,,,,,,,,,,,,,
2020-07-09,15:16:00,33.39733333,49.00666667,21.24266667,810.6,180.5333333,101.5453333,0.168193333,7.2,12.93333333,206.1333333,4.359333333,0,0,,,,,,,,,,,,,,,
2020-07-09,15:31:00,33.91466667,47.69333333,21.27466667,761.4,185.6666667,101.5293333,0.168146667,6.093333333,12.04,188.7333333,4.344666667,0,0,,,,,,,,,,,,,,,
2020-07-09,15:46:00,33.35733333,48.13333333,20.91466667,524.6,191.6666667,101.5193333,0.16824,5.5,10.22,209.6,4.375333333,0,0,,,,,,,,,,,,,,,
2020-07-09,16:01:00,33.89866667,48.41333333,21.5,786,193.2,101.514,0.168426667,4.266666667,8.833333333,189.8666667,4.376666667,0,0,,,,,,,,,,,,,,,
2020-07-09,16:16:00,34.41466667,46.39333333,21.276,768.8,195,101.51,0.168706667,5.973333333,11.84,211.9333333,4.348666667,0,0,,,,,,,,,,,,,,,
2020-07-09,16:31:00,34.30866667,47.22666667,21.47066667,707.5333333,196.9333333,101.4913333,0.168706667,5.18,10.17333333,194.3333333,4.367333333,0,0,,,,,,,,,,,,,,,
2020-07-09,16:46:00,33.80133333,46.31333333,20.69066667,650.5333333,198.3333333,101.4806667,0.1688,6.826666667,12.45333333,212.2,4.378,0,0,,,,,,,,,,,,,,,
2020-07-09,17:01:00,33.42666667,46.33333333,20.358,563.0666667,199.5333333,101.4773333,0.1688,8.533333333,14.44,213.5333333,4.346,0,0,,,,,,,,,,,,,,,
2020-07-09,17:16:00,34.02933333,45.62,20.654,537.9333333,198.6,101.4773333,0.1688,4.573333333,9.266666667,221.0666667,4.362666667,0,0,,,,,,,,,,,,,,,
2020-07-09,17:31:00,33.88333333,45.51333333,20.484,493,199.6,101.4713333,0.1688,4.926666667,9.56,207.3333333,4.367333333,0,0,,,,,,,,,,,,,,,
2020-07-09,17:46:00,33.952,45.09333333,20.394,449.9333333,198.5333333,101.4733333,0.1688,3.24,7.5,223.4,4.342,0,0,,,,,,,,,,,,,,,
2020-07-09,18:01:00,33.57533333,44.45333333,19.82,403.1333333,200,101.466,0.1688,5.133333333,9.786666667,221.6666667,4.362666667,0,0,,,,,,,,,,,,,,,
2020-07-09,18:16:00,33.15533333,45.79333333,19.924,356.3333333,196.5333333,101.4493333,0.1688,5.053333333,9.566666667,214.9333333,4.354666667,0,0,,,,,,,,,,,,,,,
2020-07-09,18:31:00,32.932,46.54,19.982,265,194.7333333,101.456,0.1688,2.94,8.246666667,228.6666667,4.347333333,0,0,,,,,,,,,,,,,,,
2020-07-09,18:46:00,32.17133333,47.58666667,19.64933333,154.3333333,195.6,101.4686667,0.1688,3.786666667,8.406666667,220.7333333,4.364666667,0,0,,,,,,,,,,,,,,,
2020-07-09,19:01:00,30.74133333,50.26,19.22333333,41.86666667,187,101.4746667,0.1688,1.56,4.413333333,215.8666667,4.337333333,0,0,,,,,,,,,,,,,,,
2020-07-09,19:16:00,30.25,51.96,19.30733333,42.66666667,184.9333333,101.482,0.1688,1.02,2.406666667,207.4,4.336,0,0,,,,,,,,,,,,,,,
2020-07-09,19:31:00,29.298,54.88,19.30533333,47.26666667,184.6666667,101.5066667,0.1688,0.48,1.08,218.9333333,4.352666667,0,0,,,,,,,,,,,,,,,
2020-07-09,19:46:00,28.21933333,62.08,20.27266667,47.46666667,179.2666667,101.5233333,0.1688,2.88,5.353333333,119.8666667,4.358666667,0,0,,,,,,,,,,,,,,,
2020-07-09,20:01:00,27.72666667,66.96666667,21.05533333,33.8,175.4,101.5246667,0.1688,1.14,3.066666667,80.93333333,4.334,0,0,,,,,,,,,,,,,,,
2020-07-09,20:16:00,27.18933333,69.39333333,21.12333333,19.13333333,160.4,101.5286667,0.1688,0.12,0.6,13.53333333,4.316,0,0,,,,,,,,,,,,,,,
2020-07-09,20:31:00,26.482,72.37333333,21.132,12.26666667,166.8666667,101.5366667,0.1688,3.86,7.206666667,265.6,4.288,0,0,,,,,,,,,,,,,,,
2020-07-09,20:46:00,26.08133333,73.92,21.09266667,3.6,163.3333333,101.5333333,0.1688,2.1,4.693333333,242.2,4.266666667,0,0,,,,,,,,,,,,,,,
2020-07-09,21:01:00,25.69866667,75,20.962,1,112.6,101.532,0.1688,0.84,2.28,262.6666667,4.253333333,0,0,,,,,,,,,,,,,,,
2020-07-09,21:16:00,25.00733333,76.70666667,20.65466667,1,100.1333333,101.5353333,0.1688,0.06,1.02,355,4.242,0,0,,,,,,,,,,,,,,,
2020-07-09,21:31:00,24.83533333,78.03333333,20.76933333,1,114.0666667,101.5493333,0.1688,0,0.06,355,4.231333333,0,0,,,,,,,,,,,,,,,
2020-07-09,21:46:00,24.35733333,79.11333333,20.52733333,1,127.4666667,101.564,0.1688,0,0,355,4.227333333,0,0,,,,,,,,,,,,,,,
2020-07-09,22:01:00,23.84733333,80.36666667,20.286,1,80.86666667,101.584,0.1688,0.18,0.6,355,4.223333333,0,0,,,,,,,,,,,,,,,
2020-07-09,22:16:00,23.492,81.98,20.262,1,49.13333333,101.5886667,0.1688,0,0.06,355,4.220666667,0,0,,,,,,,,,,,,,,,
2020-07-09,22:31:00,23.36466667,83.71333333,20.47533333,1,81.13333333,101.5666667,0.1688,0,0.18,355,4.218,0,0,,,,,,,,,,,,,,,
2020-07-09,22:46:00,22.94333333,84.92,20.298,1,36.33333333,101.54,0.1688,0,0.18,354.4666667,4.218,0,0,,,,,,,,,,,,,,,
2020-07-09,23:01:00,22.61933333,85.86666667,20.16,1,22.26666667,101.5566667,0.1688,0.12,1.26,340.2666667,4.218666667,0,0,,,,,,,,,,,,,,,
2020-07-09,23:16:00,22.482,86.81333333,20.20133333,1,15.6,101.536,0.1688,0,0,336,4.216666667,0,0,,,,,,,,,,,,,,,
2020-07-09,23:31:00,22.24266667,87.76666667,20.14266667,1,4.6,101.5253333,0.1688,0.06,0.12,336,4.216,0,0,,,,,,,,,,,,,,,
2020-07-09,23:46:00,22.05066667,88.61333333,20.108,1,3,101.5046667,0.1688,0.06,0.24,336,4.216,0,0,,,,,,,,,,,,,,,
2020-07-10,0:01:00,21.62466667,89.19333333,19.79533333,1,3.733333333,101.5046667,0.1688,0,0,336,4.217333333,0,0,,,,,,,,,,,,,,,
2020-07-10,0:16:00,22.20133333,89.96666667,20.50333333,1,2.733333333,101.534,0.1688,0,0,336,4.215333333,0,0,,,,,,,,,,,,,,,
2020-07-10,0:31:00,22.26933333,90.40666667,20.64933333,1,2.133333333,101.5626667,0.1688,0,0,336,4.214666667,0,0,,,,,,,,,,,,,,,
2020-07-10,0:46:00,22.718,90.75333333,21.15666667,1,1.533333333,101.588,0.1688,0,0.12,336,4.215333333,0,0,,,,,,,,,,,,,,,
2020-07-10,1:01:00,23.51666667,90.1,21.82666667,1,1,101.5866667,0.1688,1.14,3.253333333,188.5333333,4.213333333,0,0,,,,,,,,,,,,,,,
2020-07-10,1:16:00,24.06733333,86.45333333,21.692,1,1,101.5726667,0.1688,0.36,2.58,141.6,4.212,0,0,,,,,,,,,,,,,,,
2020-07-10,1:31:00,24.09333333,83.54666667,21.15666667,1,1,101.5466667,0.1688,1.44,3.666666667,142.6,4.213333333,0,0,,,,,,,,,,,,,,,
2020-07-10,1:46:00,24.508,80.92666667,21.044,1,1,101.538,0.1688,3.6,7.26,133.7333333,4.211333333,0,0,,,,,,,,,,,,,,,
2020-07-10,2:01:00,24.072,80.22666667,20.47733333,1,1,101.5353333,0.1688,0.72,2.88,153.4,4.211333333,0,0,,,,,,,,,,,,,,,
2020-07-10,2:16:00,23.82733333,80.57333333,20.30866667,1,1,101.53,0.1688,0.96,3.66,140.4666667,4.210666667,0,0,,,,,,,,,,,,,,,
2020-07-10,2:31:00,23.768,80.85333333,20.30666667,1,1,101.5286667,0.1688,1.8,5.12,141.9333333,4.211333333,0,0,,,,,,,,,,,,,,,
2020-07-10,2:46:00,23.56133333,81.18,20.17333333,1,1,101.5266667,0.1688,1.38,4.153333333,149.1333333,4.208666667,0,0,,,,,,,,,,,,,,,
2020-07-10,3:01:00,23.49066667,81.66666667,20.20266667,1,1,101.5146667,0.1688,1.98,5.92,153.0666667,4.206666667,0,0,,,,,,,,,,,,,,,
2020-07-10,3:16:00,23.58933333,81.69333333,20.30133333,1,1,101.49,0.1688,2.7,6.406666667,142.2666667,4.208,0,0,,,,,,,,,,,,,,,
2020-07-10,3:31:00,23.33533333,81.9,20.09266667,1,1,101.4706667,0.1688,0.96,3.786666667,155.4,4.206,0,0,,,,,,,,,,,,,,,
