year,month,day,hour,minute,Temperature,Precipitation - Tipping Bucket,Precipitation - Weighing,Solar - Incoming,Solar - Outgoing,Wind Speed - Average 4.4,Wind Speed - Gust 4.4,Wind Speed - Average 2.0,Wind Speed - Gust 2.0,Wind Direction,RH,Pressure,Soil Moisture - 5 cm,Soil Moisture - 10 cm,Soil Moisture - 20 cm,Battery,Dew Point                                                                    ,
2022,6,7,15,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,15,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,16,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,16,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,16,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,16,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,17,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,17,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,17,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,17,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,18,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,18,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,18,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,18,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,19,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,19,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,19,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,19,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,20,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,20,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,20,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,20,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,21,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,21,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,21,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,21,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,22,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,22,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,22,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,22,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,23,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,23,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,23,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,7,23,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,0,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,0,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,0,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,0,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,1,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,1,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,1,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,1,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,2,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,2,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,2,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,2,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,3,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,3,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,3,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,3,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,4,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,4,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,4,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,4,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,5,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,5,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,5,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,5,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,6,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,6,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,6,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,6,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,7,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,7,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,7,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,7,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,8,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,8,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,8,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,8,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,9,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,9,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,9,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,9,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,10,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,10,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,10,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,10,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,11,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,11,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,11,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,11,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,12,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,12,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,12,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,12,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,13,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,13,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,13,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,13,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,14,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,14,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,14,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,14,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,15,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,15,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,15,30,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,15,45,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,16,0,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
2022,6,8,16,15,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039,-9999.90039
