Array Identifier,Year,Julian Day,Time,Logger Battery Voltage,Net Radiometer,Incoming Shortwave Radiation,Reflected Shortwave Radiation,Relative Humidity,Ambient Air Temperature,Barometric Pressure,Wind Direction,Wind Speed,Wind Speed at Rain Gauge,Spare Three,Belfort Rain Gauge,Sonic Range Sensor for Snow Depth,Shallow Soil Temperature,Medium Depth Soil Temperature,Deep Soil Temperature,Shallow Soil Moisture,Medium Depth Soil Moisture,Deep Soil Moisture,Precipitation (GeoNor),Spare Two,Precipitation (Tipping Bucket),Driving Precipitation Count (South),Driving Precipitation Count (East),Driving Precipitation Count (North),Driving Precipitation Count (West),D4,D3,Driving Precipitation Total (South),Driving Precipitation Total (East),Driving Precipitation Total (North),Driving Precipitation Total (West),,,,
111,2011,47,530,12.42174,-999.900024,0,0,71.092827,-3.056519,101.609703,159.610901,1.683333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.907806,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,545,12.4135,-999.900024,0,0,71.283493,-2.850342,101.5924,138.687103,1.258333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.89389,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,600,12.40686,-999.900024,0,0,71.689018,-2.772644,101.5924,122.450302,1.866667,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.884003,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,615,12.40076,-999.900024,0,0,72.440689,-2.798737,101.574898,117.648201,2.858333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.871094,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,630,12.38955,-999.900024,0,0,74.567001,-2.928894,101.564598,125.172401,2.175,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.866089,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,645,12.38396,-999.900024,0,0,74.841377,-2.667175,101.555702,39.889561,2.283333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.867004,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,700,12.37837,-999.900024,0,0,75.390182,-2.588287,101.555,110.414703,2.383333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.763306,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,715,12.37279,-999.900024,0,0,78.545731,-2.562042,101.554901,101.063301,2.083333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.979401,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,730,12.3672,-999.900024,0,0,80.192101,-2.301514,101.572098,129.675797,2.241667,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.002197,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,745,12.36046,-999.900024,0,0,81.556442,-1.989197,101.572098,121.486,2.35,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.995514,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,800,12.35958,-999.900024,12.97219,0,85.871628,-1.807159,101.589302,92.449127,1.958333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.008789,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,815,12.35833,-999.900024,12.97219,6.523016,85.03997,-1.704681,101.598,120.850998,2.183333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.022003,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,830,12.35189,-999.900024,12.97219,0,85.034142,-1.523926,101.623802,128.343597,1.883333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.02829,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,845,12.45231,-999.900024,38.916512,6.523005,84.484901,-1.368866,101.615097,108.770203,1.866667,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.014496,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,900,12.5584,-999.900024,77.832283,6.522943,84.759163,-1.111633,101.597801,134.282898,1.175,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.98761,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,915,12.631,-999.900024,51.887039,6.522799,84.484863,-0.803894,101.597298,118.313103,2.341667,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.904388,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,930,12.70917,-999.900024,103.764,6.522164,85.033447,-0.677612,101.5439,168.559601,1.85,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.915497,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,945,12.91351,-999.900024,97.266968,-13.04275,84.469994,-0.292206,101.558899,121.7939,3.85,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.745789,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1000,12.92828,-999.900024,97.260262,-6.520926,85.279716,-0.241455,101.540398,126.3535,2.866667,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.871094,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1015,13.07325,-999.900024,129.678101,-45.645672,86.649673,0.070313,101.5401,126.960602,3.258333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.849487,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1030,13.10672,-999.900024,136.163696,-97.813393,86.169678,0.379425,101.540298,141.537598,3.841667,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.695099,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1045,13.24627,-999.900024,181.542496,71.72625,87.26651,0.707611,101.539398,137.814194,2.575,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.849487,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1100,13.35623,-999.900024,200.999603,71.728432,86.090233,1.191803,101.540001,85.990723,2.425,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.855713,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1115,13.43337,-999.900024,201.001297,78.249863,86.220909,1.526062,101.548698,142.432007,2.9,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.681,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1130,13.97291,-999.900024,213.965195,78.248444,85.935623,1.679932,101.539803,112.735199,2.508333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.767792,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1145,13.95601,-999.900024,226.928604,84.76754,86.071709,1.781982,101.522202,147.571198,3.708333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.61441,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1200,13.95461,-999.900024,200.982193,78.242409,86.405678,1.8078,101.521202,137.970505,3.066667,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.956787,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1215,13.95369,-999.900024,226.895004,78.235397,86.742569,1.88562,101.502296,123.388603,3.475,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.680389,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1230,13.94161,-999.900024,291.712311,97.790939,85.366577,2.422546,101.484497,116.450996,1.808333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.734589,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1245,13.92903,-999.900024,278.743195,104.3088,83.645248,2.547241,101.467003,150.5625,2.775,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.621399,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1300,13.92334,-999.900024,272.260498,97.789383,85.220139,2.390686,101.475601,128.746201,3.075,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.721985,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1315,13.9289,-999.900024,252.813599,91.270187,85.494087,2.543457,101.475601,132.904602,1.933333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.669708,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1330,13.9289,-999.900024,291.705292,104.3078,84.329514,2.722626,101.475502,141.562302,2.083333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.74469,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1345,13.92332,-999.900024,304.672485,110.828003,83.644463,2.746368,101.458397,124.6604,4.275,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.741089,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1400,13.92313,-999.900024,278.740692,104.3078,83.64328,3.053528,101.449699,118.479599,3.025,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.836304,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1415,13.92199,-999.900024,304.665802,104.306396,83.56797,3.181915,101.449402,137.533493,2.4,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.706512,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1430,13.91545,-999.900024,291.701691,97.787376,83.904678,3.258667,101.458,126.122902,2.1,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.778412,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1445,13.9098,-999.900024,330.601715,123.866402,82.12336,3.669525,101.458397,121.405197,2.858333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.876587,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1500,13.90979,-999.900024,460.245209,156.461395,81.164413,4.004028,101.466797,125.028099,2.4,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.872192,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1515,13.89863,-999.900024,343.528412,130.371307,81.369888,3.825409,101.456398,133.290497,3.716667,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.954102,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1530,13.90931,-999.900024,149.086395,65.189163,83.695793,3.415741,101.457397,88.815369,3.258333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.833405,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1545,13.91532,-999.900024,356.52829,130.384598,81.917587,3.87619,101.466904,127.1894,2.808333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.8815,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1600,13.90978,-999.900024,136.130295,65.19294,83.21917,3.695862,101.4842,140.735397,2.466667,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.911591,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1615,13.92652,-999.900024,110.200203,52.154091,83.972603,3.592957,101.492699,139.179504,3.033333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.933411,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1630,13.93209,-999.900024,123.164803,52.154072,83.904114,3.643921,101.501297,130.109894,2.641667,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.920105,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1645,13.96165,-999.900024,110.200798,45.63509,85.48967,3.412628,101.492798,135.010803,2.183333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.917511,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1700,13.10884,-999.900024,58.34161,26.0772,86.589783,3.233429,101.492897,116.537003,1.425,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.873505,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1715,13.1312,-999.900024,77.788719,32.596458,86.247581,3.467865,101.510002,118.313004,1.85,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.907013,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1730,12.88577,-999.900024,25.930441,13.03902,87.138184,3.110291,101.519203,125.783997,0.875,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.929108,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1745,12.75914,-999.900024,6.482999,0,89.068039,2.600647,101.520302,106.531403,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,337.9729,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1800,12.72226,-999.900024,0,0,91.48159,2.090332,101.531097,120.6604,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.052887,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1815,12.69561,-999.900024,0,0,93.272453,1.653656,101.539703,134.877502,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.111389,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1830,12.68036,-999.900024,0,0,94.585693,1.113892,101.5662,141.465103,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.161804,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1845,12.66551,-999.900024,0,0,96.656349,1.042358,101.540001,170.348206,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.190887,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1900,12.64897,-999.900024,0,0,97.206306,0.583771,101.549301,48.45269,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.251709,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1915,12.63782,-999.900024,0,0,98.234772,-0.239899,101.559502,153.1241,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.268402,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1930,12.62994,-999.900024,0,0,99.220306,-0.807587,101.544701,153.116501,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.294312,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,1945,12.61974,-999.900024,0,0,99.982147,-0.442688,101.537498,153.075897,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.343811,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2000,12.60865,-999.900024,0,0,100,-1.369232,101.528999,153.027893,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.343994,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2015,12.59897,-999.900024,0,-6.522985,100,-1.574524,101.537598,153.048706,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.336212,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2030,12.59013,-999.900024,0,-6.523008,100,-1.91156,101.5205,153.074005,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.357788,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2045,12.585,-999.900024,0,-6.523004,100,-1.444946,101.529099,153.128403,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.341705,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2100,12.57946,-999.900024,0,-6.523383,100,-1.626343,101.530098,330.075012,0.583333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.334991,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2115,12.57388,-999.900024,0,-6.523278,100,-1.911682,101.5298,87.766747,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.279785,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2130,12.56829,-999.900024,0,-6.523321,100,-1.496796,101.504097,134.134094,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.313599,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2145,12.56271,-999.900024,0,-6.523569,100,-0.876129,101.504799,32.048012,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.277588,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2200,12.56271,-999.900024,0,-6.52332,100,-0.592224,101.512703,51.627499,0.216667,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.238586,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2215,12.55712,-999.900024,0,-6.523168,100,-0.282898,101.520897,95.65699,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.234894,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2230,12.55712,-999.900024,0,-6.523021,100,-0.231354,101.537697,30.9765,0.25,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.204712,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2245,12.55712,-999.900024,0,-6.523008,100,-0.02536,101.537697,0.438347,0.583333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.198914,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2300,12.55153,-999.900024,0,-6.523013,100,-0.489014,101.529099,55.816139,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.14621,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2315,12.55104,-999.900024,0,-6.523015,100,0.052063,101.5205,129.116302,0,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.172485,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
111,2011,47,2330,12.54425,-999.900024,0,-6.523016,100,-0.076385,101.5205,0.438303,0.258333,0,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,-999.900024,338.161987,-999.900024,-9999.900391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.9000244,-999.9000244,-999.9000244,-999.9000244
